date,product_id,product_name,quantity_sold,amazon_price,meesho_price,discount_pct,stock_quantity,rating,num_reviews,page_views,conversion_rate,demand_intensity,cost,profit
21-08-2024,P0034,KitchenPro Storage Pro,4,48.53,45.75,0.0,233,4.5,191,166,0.6,1.0,141.16,52.95
2024-09-10 00:00:00,P0034,KitchenPro Storage Pro,2,45.24,38.93,0.0,233,4.5,191,471,0.21,0.99,70.58,19.9
14-01-2025,P0027,ComfortLiving Decor Plus,1,622.38,541.0,0.0,185,4.5,244,264,0.38,1.0,468.33,154.05
22-05-2024,P0021,StyleHub Dresses Standard,5,105.61,95.79,16.47,143,4.8,48,75,2.67,2.0,448.1,79.94
24-11-2024,P0001,TechPro Laptops Pro,2,1736.86,1639.11,0.0,396,3.6,226,246,0.81,1.99,2992.04,481.69
2024-04-04 00:00:00,P0026,ModernSpace Appliances Premium,6,89.71,85.59,19.03,70,4.5,299,357,0.28,1.0,438.9,99.34
19-11-2024,P0020,StyleHub T-Shirts Pro,5,291.76,285.4,0.0,394,3.6,216,332,0.3,1.0,1022.6,436.19
19-07-2024,P0033,ModernSpace Storage Plus,2,354.07,315.3,0.0,329,4.4,85,349,0.57,1.99,574.08,134.05
2024-02-08 00:00:00,P0023,TrendSet Jeans Standard,2,353.13,333.55,0.0,185,4.2,226,285,0.35,1.0,545.36,160.89
2025-01-02 00:00:00,P0045,ClassicPress Non-Fiction Pro,1,45.26,39.23,0.0,469,4.5,125,363,1.1,3.99,29.87,15.39
30-08-2024,P0039,AcademiaBooks Comics Plus,3,99.57,90.44,0.0,347,3.6,315,184,1.09,2.01,227.25,71.47
19-01-2025,P0006,TechPro Headphones Standard,1,2272.32,2045.11,0.0,375,4.1,117,334,0.3,1.0,1717.87,554.45
17-11-2024,P0048,StoryWorld Comics Standard,3,15.45,14.48,10.2,118,4.3,296,437,0.23,1.01,40.56,5.8
17-10-2024,P0042,AcademiaBooks Comics Premium,5,70.37,65.89,5.41,208,4.1,161,159,1.89,3.01,282.2,69.67
2024-07-09 00:00:00,P0007,TechPro Headphones Plus,1,1431.08,1218.43,0.0,286,4.9,362,63,3.17,2.0,1237.81,193.27
2024-01-11 00:00:00,P0002,TechPro Laptops Premium,6,284.02,247.12,0.0,151,4.3,122,270,0.74,2.0,1396.26,307.87
27-10-2024,P0024,TrendSet Jackets Premium,2,91.43,84.11,0.0,426,4.0,35,114,2.63,3.0,126.68,56.19
2024-01-09 00:00:00,P0017,TrendSet Dresses Pro,3,396.43,359.46,0.0,223,3.8,122,57,1.75,1.0,815.67,373.62
17-02-2025,P0031,KitchenPro Decor Plus,3,175.26,163.36,12.03,401,4.3,138,125,2.4,3.0,441.27,84.51
2025-09-02 00:00:00,P0047,StoryWorld Children Pro,4,46.97,45.86,0.0,448,4.7,366,180,1.67,3.01,151.92,35.97
21-11-2024,P0018,StyleHub T-Shirts Pro,6,299.71,267.32,0.0,490,3.9,352,426,0.23,0.98,1309.2,489.05
30-03-2024,P0027,ComfortLiving Decor Plus,3,566.86,509.58,0.0,185,4.5,244,101,3.96,4.0,1404.99,295.59
23-05-2024,P0033,ModernSpace Storage Plus,2,279.85,252.21,23.92,329,4.4,85,207,1.93,4.0,574.08,-14.39
14-08-2024,P0044,AcademiaBooks Textbooks Elite,5,36.83,32.35,0.0,288,3.8,252,446,0.22,0.98,123.55,60.6
2024-01-12 00:00:00,P0034,KitchenPro Storage Pro,6,46.53,44.68,0.0,233,4.5,191,163,1.23,2.0,211.74,67.46
2024-09-03 00:00:00,P0011,ElectroMax Smartphones Standard,1,2043.3,1867.97,0.0,355,5.0,450,93,3.23,3.0,1594.55,448.75
28-09-2024,P0002,TechPro Laptops Premium,3,282.87,244.32,0.0,151,4.3,122,236,0.85,2.01,698.13,150.49
17-04-2024,P0040,AcademiaBooks Children Premium,4,80.62,74.34,0.0,109,3.8,32,151,1.32,1.99,244.0,78.5
27-12-2024,P0042,AcademiaBooks Comics Premium,2,69.89,62.8,0.0,208,4.1,161,372,0.27,1.0,112.88,26.91
2025-12-01 00:00:00,P0009,DigiCorp Smartphones Standard,1,552.09,536.77,0.0,123,4.6,285,383,0.26,1.0,464.62,87.47
20-12-2024,P0017,TrendSet Dresses Pro,2,374.61,345.39,0.0,223,3.8,122,472,0.21,0.99,543.78,205.45
28-02-2025,P0044,AcademiaBooks Textbooks Elite,3,33.03,32.21,9.19,288,3.8,252,258,0.39,1.01,74.13,24.97
24-02-2025,P0025,ModernSpace Decor Premium,3,388.36,337.48,0.0,91,4.4,355,312,0.32,1.0,776.64,388.45
27-05-2024,P0037,ClassicPress Non-Fiction Plus,4,44.87,41.89,0.0,468,4.0,417,136,2.21,3.01,147.12,32.34
14-11-2024,P0020,StyleHub T-Shirts Pro,6,260.42,248.69,9.52,394,3.6,216,367,0.27,0.99,1227.12,335.37
2024-02-11 00:00:00,P0044,AcademiaBooks Textbooks Elite,4,37.09,34.46,0.0,288,3.8,252,62,1.61,1.0,98.84,49.51
2024-03-09 00:00:00,P0006,TechPro Headphones Standard,5,2355.91,2231.62,0.0,375,4.1,117,404,0.25,1.01,8589.35,3190.18
28-08-2024,P0038,ModernReads Non-Fiction Pro,6,15.15,13.77,0.0,445,4.3,357,464,0.43,2.0,69.96,20.96
20-09-2024,P0014,StyleHub Jackets Elite,3,270.02,251.92,0.0,499,3.9,133,106,0.94,1.0,563.1,246.96
2024-10-03 00:00:00,P0035,ModernSpace Decor Plus,4,577.56,519.89,18.61,492,4.7,461,257,0.39,1.0,1949.24,360.99
27-10-2024,P0005,TechPro Tablets Elite,3,1494.69,1411.44,0.0,345,3.6,126,470,0.64,3.01,3379.44,1104.63
21-12-2024,P0017,TrendSet Dresses Pro,3,325.62,306.6,13.37,223,3.8,122,106,1.89,2.0,815.67,161.19
19-02-2025,P0033,ModernSpace Storage Plus,4,282.01,255.48,18.66,329,4.4,85,226,0.88,1.99,1148.16,-20.13
2024-07-04 00:00:00,P0014,StyleHub Jackets Elite,4,273.16,244.84,0.0,499,3.9,133,194,0.52,1.01,750.8,341.84
13-12-2024,P0037,ClassicPress Non-Fiction Plus,3,46.44,44.49,0.0,468,4.0,417,319,0.63,2.01,110.34,28.97
30-11-2024,P0037,ClassicPress Non-Fiction Plus,5,44.49,38.57,0.0,468,4.0,417,273,0.37,1.01,183.9,38.55
2024-03-03 00:00:00,P0030,HomeEssence Decor Pro,5,464.93,431.15,0.0,499,4.8,390,296,0.34,1.01,1694.55,630.11
18-04-2024,P0037,ClassicPress Non-Fiction Plus,2,47.78,46.3,0.0,468,4.0,417,239,0.84,2.01,73.56,22.01
25-03-2024,P0038,ModernReads Non-Fiction Pro,1,14.89,14.01,0.0,445,4.3,357,385,0.26,1.0,11.66,3.23
2024-05-12 00:00:00,P0037,ClassicPress Non-Fiction Plus,1,46.53,44.3,0.0,468,4.0,417,384,1.04,3.99,36.78,9.75
21-07-2024,P0037,ClassicPress Non-Fiction Plus,3,42.15,39.89,9.55,468,4.0,417,420,0.24,1.01,110.34,16.1
15-05-2024,P0040,AcademiaBooks Children Premium,3,85.79,72.97,0.0,109,3.8,32,189,0.53,1.0,183.0,74.37
2024-02-09 00:00:00,P0010,SmartGen Headphones Plus,3,1747.95,1510.19,22.96,310,3.6,66,137,0.73,1.0,5402.25,-158.39
2024-12-05 00:00:00,P0048,StoryWorld Comics Standard,5,18.57,17.25,0.0,118,4.3,296,467,0.43,2.01,67.6,25.26
19-09-2024,P0019,UrbanWear Shoes Premium,2,268.31,237.59,0.0,292,4.7,107,474,0.42,1.99,341.98,194.65
2024-01-12 00:00:00,P0013,UrbanWear Dresses Premium,3,181.7,157.65,19.77,361,4.6,286,125,0.8,1.0,486.45,58.64
26-08-2024,P0013,UrbanWear Dresses Premium,4,177.93,153.8,17.99,361,4.6,286,489,0.2,0.98,648.6,63.14
24-09-2024,P0032,HomeEssence Cookware Elite,3,448.94,419.45,0.0,444,3.9,389,52,1.92,1.0,967.89,378.93
15-10-2024,P0034,KitchenPro Storage Pro,1,47.84,43.19,0.0,233,4.5,191,138,0.72,0.99,35.29,12.55
2024-06-03 00:00:00,P0006,TechPro Headphones Standard,5,1783.88,1636.56,20.18,375,4.1,117,196,1.53,3.0,8589.35,330.03
2025-11-01 00:00:00,P0018,StyleHub T-Shirts Pro,5,245.0,208.7,15.25,490,3.9,352,492,0.2,0.98,1091.0,134.02
2024-08-09 00:00:00,P0004,TechPro Laptops Elite,2,1001.51,899.48,0.0,463,4.3,482,100,1.0,1.0,1581.72,421.3
30-07-2024,P0003,DigiCorp Tablets Standard,5,1721.88,1494.44,7.64,224,4.9,182,163,1.23,2.0,8141.95,467.46
2024-06-09 00:00:00,P0019,UrbanWear Shoes Premium,4,260.9,238.27,0.0,292,4.7,107,459,0.22,1.01,683.96,359.64
28-08-2024,P0007,TechPro Headphones Plus,4,1456.23,1372.48,0.0,286,4.9,362,102,0.98,1.0,4951.24,873.69
20-08-2024,P0022,StyleHub Shoes Pro,1,54.38,47.05,0.0,435,4.1,256,485,0.21,1.02,34.16,20.22
21-03-2024,P0020,StyleHub T-Shirts Pro,1,285.57,265.26,0.0,394,3.6,216,197,1.02,2.01,204.52,81.05
23-03-2024,P0037,ClassicPress Non-Fiction Plus,1,35.51,30.83,24.13,468,4.0,417,423,0.95,4.02,36.78,-1.27
27-12-2024,P0043,ModernReads Comics Plus,4,31.59,28.26,6.12,365,4.3,10,364,0.55,2.0,93.72,32.64
2025-05-01 00:00:00,P0009,DigiCorp Smartphones Standard,3,607.74,525.56,0.0,123,4.6,285,452,0.66,2.98,1393.86,429.36
2025-07-01 00:00:00,P0039,AcademiaBooks Comics Plus,5,99.21,85.27,0.0,347,3.6,315,490,0.2,0.98,378.75,117.29
2024-07-05 00:00:00,P0011,ElectroMax Smartphones Standard,2,1978.79,1899.32,0.0,355,5.0,450,251,0.8,2.01,3189.1,768.48
23-02-2025,P0013,UrbanWear Dresses Premium,5,225.55,215.91,0.0,361,4.6,286,411,0.49,2.01,810.75,317.01
2024-07-10 00:00:00,P0014,StyleHub Jackets Elite,3,271.46,255.73,0.0,499,3.9,133,339,0.29,0.98,563.1,251.27
19-02-2025,P0028,HomeEssence Bedding Pro,4,24.52,22.91,8.54,87,3.9,487,418,0.48,2.01,78.08,20.01
28-01-2025,P0005,TechPro Tablets Elite,1,1498.83,1429.47,0.0,345,3.6,126,335,0.3,1.0,1126.48,372.35
17-12-2024,P0004,TechPro Laptops Elite,4,1003.98,902.41,0.0,463,4.3,482,266,0.38,1.01,3163.44,852.49
22-01-2025,P0018,StyleHub T-Shirts Pro,2,299.55,270.98,0.0,490,3.9,352,493,0.41,2.02,436.4,162.71
20-11-2024,P0019,UrbanWear Shoes Premium,5,258.66,238.92,0.0,292,4.7,107,103,1.94,2.0,854.95,438.33
24-03-2024,P0024,TrendSet Jackets Premium,3,86.87,75.5,0.0,426,4.0,35,241,0.83,2.0,190.02,70.58
21-07-2024,P0006,TechPro Headphones Standard,2,2417.94,2323.07,0.0,375,4.1,117,159,1.26,2.0,3435.74,1400.14
2024-08-03 00:00:00,P0032,HomeEssence Cookware Elite,4,473.78,437.1,0.0,444,3.9,389,398,0.5,1.99,1290.52,604.61
2024-01-11 00:00:00,P0021,StyleHub Dresses Standard,1,123.72,105.5,0.0,143,4.8,48,345,0.87,3.0,89.62,34.1
2024-12-03 00:00:00,P0029,HomeEssence Bedding Premium,1,582.85,526.15,0.0,410,5.0,344,490,0.2,0.98,441.45,141.4
2024-07-04 00:00:00,P0042,AcademiaBooks Comics Premium,3,73.01,67.97,0.0,208,4.1,161,472,0.64,3.02,169.32,49.71
23-05-2024,P0013,UrbanWear Dresses Premium,2,218.24,190.29,0.0,361,4.6,286,300,0.33,0.99,324.3,112.19
2025-02-01 00:00:00,P0016,ChicLine Jeans Premium,5,241.52,235.77,0.0,436,4.6,214,451,0.44,1.98,838.75,368.84
13-09-2024,P0028,HomeEssence Bedding Pro,4,21.89,20.8,21.13,87,3.9,487,313,0.64,2.0,78.08,9.47
2025-01-01 00:00:00,P0012,TechPro Laptops Elite,4,1456.97,1370.86,12.41,107,4.2,498,222,0.9,2.0,5517.36,310.51
25-08-2024,P0047,StoryWorld Children Pro,3,47.66,42.61,0.0,448,4.7,366,191,0.52,0.99,113.94,29.05
2024-01-03 00:00:00,P0028,HomeEssence Bedding Pro,4,26.5,23.53,0.0,87,3.9,487,186,1.61,2.99,78.08,27.91
29-05-2024,P0017,TrendSet Dresses Pro,2,295.33,256.63,23.32,223,3.8,122,212,0.47,1.0,543.78,46.88
28-03-2024,P0021,StyleHub Dresses Standard,1,123.93,111.06,0.0,143,4.8,48,291,0.69,2.01,89.62,34.31
19-06-2024,P0026,ModernSpace Appliances Premium,4,111.74,105.84,0.0,70,4.5,299,127,1.57,1.99,292.6,154.35
23-04-2024,P0010,SmartGen Headphones Plus,1,2109.92,2026.75,0.0,310,3.6,66,71,1.41,1.0,1800.75,309.17
24-04-2024,P0018,StyleHub T-Shirts Pro,2,276.54,252.38,7.16,490,3.9,352,66,3.03,2.0,436.4,116.69
2024-09-06 00:00:00,P0018,StyleHub T-Shirts Pro,5,274.71,256.66,0.0,490,3.9,352,237,0.84,1.99,1091.0,282.54
23-02-2025,P0039,AcademiaBooks Comics Plus,3,93.74,88.85,0.0,347,3.6,315,63,1.59,1.0,227.25,53.98
14-04-2024,P0040,AcademiaBooks Children Premium,3,81.58,70.63,0.0,109,3.8,32,184,1.63,3.0,183.0,61.73
22-12-2024,P0038,ModernReads Non-Fiction Pro,6,15.49,13.95,0.0,445,4.3,357,422,0.24,1.01,69.96,22.97
2025-11-02 00:00:00,P0001,TechPro Laptops Pro,5,1519.64,1302.61,17.33,396,3.6,226,84,1.19,1.0,7480.1,118.12
2024-12-12 00:00:00,P0010,SmartGen Headphones Plus,4,2221.95,2157.55,0.0,310,3.6,66,227,0.44,1.0,7203.0,1684.81
14-07-2024,P0043,ModernReads Comics Plus,5,32.37,27.97,0.0,365,4.3,10,116,1.72,2.0,117.15,44.7
2025-07-02 00:00:00,P0022,StyleHub Shoes Pro,1,53.2,45.55,0.0,435,4.1,256,216,0.46,0.99,34.16,19.04
2024-12-05 00:00:00,P0038,ModernReads Non-Fiction Pro,5,14.8,12.83,0.0,445,4.3,357,111,0.9,1.0,58.3,15.72
16-01-2025,P0010,SmartGen Headphones Plus,1,1745.92,1494.16,22.05,310,3.6,66,460,0.43,1.98,1800.75,-54.83
2024-12-10 00:00:00,P0023,TrendSet Jeans Standard,2,359.83,338.64,0.0,185,4.2,226,495,0.4,1.98,545.36,174.3
2024-12-03 00:00:00,P0022,StyleHub Shoes Pro,1,52.17,46.88,0.0,435,4.1,256,157,1.27,1.99,34.16,18.01
15-02-2025,P0034,KitchenPro Storage Pro,2,48.37,41.28,0.0,233,4.5,191,472,0.42,1.98,70.58,26.16
21-10-2024,P0025,ModernSpace Decor Premium,3,379.69,347.99,0.0,91,4.4,355,408,0.25,1.02,776.64,362.44
22-09-2024,P0048,StoryWorld Comics Standard,6,14.12,13.44,22.97,118,4.3,296,471,0.21,0.99,81.12,3.59
25-09-2024,P0005,TechPro Tablets Elite,4,1525.2,1389.9,0.0,345,3.6,126,206,0.49,1.01,4505.92,1594.86
23-07-2024,P0010,SmartGen Headphones Plus,1,2213.9,1945.8,0.0,310,3.6,66,478,0.21,1.0,1800.75,413.15
31-05-2024,P0035,ModernSpace Decor Plus,1,691.15,659.63,0.0,492,4.7,461,248,0.81,2.01,487.31,203.84
19-01-2025,P0048,StoryWorld Comics Standard,1,14.11,12.27,24.0,118,4.3,296,333,1.8,5.99,13.52,0.59
29-06-2024,P0030,HomeEssence Decor Pro,5,448.97,390.03,0.0,499,4.8,390,285,0.35,1.0,1694.55,550.3
13-06-2024,P0042,AcademiaBooks Comics Premium,4,75.34,71.43,0.0,208,4.1,161,374,0.53,1.98,225.76,75.62
24-11-2024,P0044,AcademiaBooks Textbooks Elite,1,38.16,35.9,0.0,288,3.8,252,370,0.54,2.0,24.71,13.45
27-10-2024,P0008,ElectroMax Smartwatches Plus,2,1907.86,1795.63,0.0,470,4.1,43,463,0.43,1.99,2770.0,1045.71
2024-09-12 00:00:00,P0047,StoryWorld Children Pro,3,50.14,44.01,0.0,448,4.7,366,245,1.63,3.99,113.94,36.48
2024-01-08 00:00:00,P0016,ChicLine Jeans Premium,1,197.55,177.21,22.98,436,4.6,214,348,0.29,1.01,167.75,29.8
29-10-2024,P0030,HomeEssence Decor Pro,5,474.37,432.32,0.0,499,4.8,390,236,0.42,0.99,1694.55,677.28
2025-11-02 00:00:00,P0033,ModernSpace Storage Plus,4,351.45,326.29,0.0,329,4.4,85,355,0.56,1.99,1148.16,257.64
2024-02-08 00:00:00,P0019,UrbanWear Shoes Premium,3,255.42,218.53,0.0,292,4.7,107,376,1.06,3.99,512.97,253.3
2024-03-04 00:00:00,P0021,StyleHub Dresses Standard,2,123.06,115.73,0.0,143,4.8,48,84,1.19,1.0,179.24,66.89
23-04-2024,P0002,TechPro Laptops Premium,5,271.26,250.81,0.0,151,4.3,122,454,0.22,1.0,1163.55,192.74
18-03-2024,P0040,AcademiaBooks Children Premium,2,85.91,79.36,0.0,109,3.8,32,352,0.28,0.99,122.0,49.82
2024-10-07 00:00:00,P0042,AcademiaBooks Comics Premium,2,71.39,63.28,0.0,208,4.1,161,341,0.88,3.0,112.88,29.9
2024-02-03 00:00:00,P0017,TrendSet Dresses Pro,6,387.5,336.88,0.0,223,3.8,122,241,0.41,0.99,1631.34,693.64
26-01-2025,P0003,DigiCorp Tablets Standard,1,1535.98,1335.5,19.56,224,4.9,182,351,0.57,2.0,1628.39,-92.41
2025-09-01 00:00:00,P0001,TechPro Laptops Pro,3,1656.29,1558.25,6.32,396,3.6,226,441,0.68,3.0,4488.06,480.8
2025-03-02 00:00:00,P0007,TechPro Headphones Plus,1,1482.1,1266.97,0.0,286,4.9,362,329,0.61,2.01,1237.81,244.29
23-09-2024,P0031,KitchenPro Decor Plus,3,202.92,175.48,0.0,401,4.3,138,400,0.75,3.0,441.27,167.5
17-02-2025,P0035,ModernSpace Decor Plus,1,707.24,639.16,0.0,492,4.7,461,123,0.81,1.0,487.31,219.93
23-03-2024,P0009,DigiCorp Smartphones Standard,2,586.69,559.45,0.0,123,4.6,285,95,1.05,1.0,929.24,244.15
19-05-2024,P0021,StyleHub Dresses Standard,5,126.99,111.91,0.0,143,4.8,48,283,1.06,3.0,448.1,186.85
2024-01-09 00:00:00,P0031,KitchenPro Decor Plus,1,194.28,165.56,0.0,401,4.3,138,400,0.5,2.0,147.09,47.19
30-08-2024,P0040,AcademiaBooks Children Premium,5,85.14,80.67,0.0,109,3.8,32,171,1.75,2.99,305.0,120.7
28-05-2024,P0036,HomeEssence Storage Standard,3,144.73,129.69,0.0,460,4.7,146,373,0.8,2.98,305.97,128.23
25-10-2024,P0022,StyleHub Shoes Pro,3,55.43,50.49,0.0,435,4.1,256,92,1.09,1.0,102.48,63.82
30-08-2024,P0018,StyleHub T-Shirts Pro,4,301.8,293.37,0.0,490,3.9,352,126,1.59,2.0,872.8,334.39
2025-12-01 00:00:00,P0003,DigiCorp Tablets Standard,1,1757.65,1539.93,0.0,224,4.9,182,400,0.25,1.0,1628.39,129.26
2024-10-08 00:00:00,P0032,HomeEssence Cookware Elite,5,441.37,395.96,0.0,444,3.9,389,212,0.47,1.0,1613.15,593.69
30-12-2024,P0015,StyleHub Jackets Premium,2,63.49,60.09,0.0,442,4.2,291,317,0.63,2.0,87.96,39.02
24-09-2024,P0018,StyleHub T-Shirts Pro,3,282.56,241.72,0.0,490,3.9,352,291,0.34,0.99,654.6,193.08
17-10-2024,P0043,ModernReads Comics Plus,2,33.64,28.9,0.0,365,4.3,10,263,0.76,2.0,46.86,20.41
2024-09-05 00:00:00,P0035,ModernSpace Decor Plus,2,695.7,615.63,0.0,492,4.7,461,138,1.45,2.0,974.62,416.78
2024-04-03 00:00:00,P0006,TechPro Headphones Standard,1,2212.18,1905.57,0.0,375,4.1,117,264,0.76,2.01,1717.87,494.31
17-09-2024,P0011,ElectroMax Smartphones Standard,3,1910.56,1856.08,0.0,355,5.0,450,103,0.97,1.0,4783.65,948.03
29-03-2024,P0032,HomeEssence Cookware Elite,5,474.73,457.99,0.0,444,3.9,389,458,0.44,2.02,1613.15,760.48
16-08-2024,P0010,SmartGen Headphones Plus,4,1977.59,1726.56,12.05,310,3.6,66,228,0.88,2.01,7203.0,707.38
2024-04-10 00:00:00,P0022,StyleHub Shoes Pro,2,53.08,45.96,0.0,435,4.1,256,113,1.77,2.0,68.32,37.84
2025-05-01 00:00:00,P0027,ComfortLiving Decor Plus,5,601.22,587.18,0.0,185,4.5,244,405,0.49,1.98,2341.65,664.46
2024-08-09 00:00:00,P0011,ElectroMax Smartphones Standard,4,1975.23,1769.6,0.0,355,5.0,450,379,0.53,2.01,6378.2,1522.71
2024-10-03 00:00:00,P0037,ClassicPress Non-Fiction Plus,5,47.47,45.54,0.0,468,4.0,417,488,0.41,2.0,183.9,53.44
28-10-2024,P0026,ModernSpace Appliances Premium,2,105.26,89.55,0.0,70,4.5,299,147,2.04,3.0,146.3,64.22
2024-09-06 00:00:00,P0041,ClassicPress Children Plus,5,68.89,64.63,0.0,236,4.5,179,105,0.95,1.0,231.95,112.52
14-12-2024,P0007,TechPro Headphones Plus,7,1491.83,1450.55,0.0,286,4.9,362,285,0.35,1.0,8664.67,1778.16
22-12-2024,P0011,ElectroMax Smartphones Standard,7,2046.76,1948.82,0.0,355,5.0,450,457,0.66,3.02,11161.85,3165.5
19-12-2024,P0041,ClassicPress Children Plus,1,54.92,52.32,22.7,236,4.5,179,339,0.29,0.98,46.39,8.53
28-11-2024,P0041,ClassicPress Children Plus,3,69.11,63.51,0.0,236,4.5,179,382,1.05,4.01,139.17,68.17
26-01-2025,P0004,TechPro Laptops Elite,1,942.03,911.3,0.0,463,4.3,482,433,0.69,2.99,790.86,151.17
26-10-2024,P0030,HomeEssence Decor Pro,1,484.25,469.28,0.0,499,4.8,390,378,0.53,2.0,338.91,145.34
26-05-2024,P0046,ModernReads Non-Fiction Pro,4,15.15,14.4,0.0,283,4.4,377,178,1.12,1.99,46.84,13.75
17-09-2024,P0019,UrbanWear Shoes Premium,4,255.16,239.21,0.0,292,4.7,107,62,3.23,2.0,683.96,336.68
14-07-2024,P0032,HomeEssence Cookware Elite,3,478.87,439.45,0.0,444,3.9,389,135,2.96,4.0,967.89,468.72
28-07-2024,P0019,UrbanWear Shoes Premium,4,270.25,262.51,0.0,292,4.7,107,85,2.35,2.0,683.96,397.03
16-06-2024,P0039,AcademiaBooks Comics Plus,4,95.87,82.65,0.0,347,3.6,315,355,0.56,1.99,303.0,80.5
15-04-2024,P0048,StoryWorld Comics Standard,1,13.22,12.59,24.04,118,4.3,296,50,2.0,1.0,13.52,-0.3
2024-05-07 00:00:00,P0006,TechPro Headphones Standard,3,2192.27,2048.18,0.0,375,4.1,117,189,1.06,2.0,5153.61,1423.19
13-07-2024,P0012,TechPro Laptops Elite,1,1690.79,1601.51,0.0,107,4.2,498,298,0.34,1.01,1379.34,311.45
23-11-2024,P0047,StoryWorld Children Pro,3,49.11,45.44,0.0,448,4.7,366,114,1.75,2.0,113.94,33.4
2024-11-10 00:00:00,P0045,ClassicPress Non-Fiction Pro,3,41.9,35.65,0.0,469,4.5,125,137,0.73,1.0,89.61,36.1
17-12-2024,P0008,ElectroMax Smartwatches Plus,1,1333.12,1220.74,24.45,470,4.1,43,101,1.98,2.0,1385.0,-51.88
18-12-2024,P0029,HomeEssence Bedding Premium,2,582.97,524.24,0.0,410,5.0,344,161,1.86,2.99,882.9,283.05
20-04-2024,P0033,ModernSpace Storage Plus,4,343.01,327.69,0.0,329,4.4,85,358,0.56,2.0,1148.16,223.89
26-12-2024,P0025,ModernSpace Decor Premium,4,309.19,277.34,21.15,91,4.4,355,321,0.62,1.99,1035.52,201.24
16-08-2024,P0001,TechPro Laptops Pro,3,1860.0,1740.56,0.0,396,3.6,226,157,1.27,1.99,4488.06,1091.94
2024-02-06 00:00:00,P0031,KitchenPro Decor Plus,1,176.69,171.99,11.0,401,4.3,138,177,1.13,2.0,147.09,29.6
28-09-2024,P0038,ModernReads Non-Fiction Pro,6,15.37,13.38,0.0,445,4.3,357,139,0.72,1.0,69.96,22.24
2024-02-03 00:00:00,P0003,DigiCorp Tablets Standard,4,1777.99,1622.93,0.0,224,4.9,182,214,0.47,1.01,6513.56,598.4
30-10-2024,P0019,UrbanWear Shoes Premium,3,263.56,232.67,0.0,292,4.7,107,347,0.29,1.01,512.97,277.7
2025-01-02 00:00:00,P0030,HomeEssence Decor Pro,3,482.72,449.28,0.0,499,4.8,390,442,0.68,3.01,1016.73,431.43
13-06-2024,P0002,TechPro Laptops Premium,1,264.88,242.94,0.0,151,4.3,122,343,0.58,1.99,232.71,32.17
15-06-2024,P0046,ModernReads Non-Fiction Pro,1,16.17,14.13,0.0,283,4.4,377,338,0.3,1.01,11.71,4.46
14-09-2024,P0018,StyleHub T-Shirts Pro,4,278.74,269.02,0.0,490,3.9,352,183,1.09,1.99,872.8,242.15
18-10-2024,P0023,TrendSet Jeans Standard,5,373.54,351.77,0.0,185,4.2,226,341,1.47,5.01,1363.4,504.28
20-10-2024,P0014,StyleHub Jackets Elite,5,258.84,225.76,0.0,499,3.9,133,447,0.45,2.01,938.5,355.71
26-12-2024,P0047,StoryWorld Children Pro,2,41.9,38.91,13.44,448,4.7,366,156,0.64,1.0,75.96,7.83
29-04-2024,P0018,StyleHub T-Shirts Pro,3,293.35,272.35,0.0,490,3.9,352,211,0.47,0.99,654.6,225.45
28-04-2024,P0043,ModernReads Comics Plus,3,35.53,32.26,0.0,365,4.3,10,337,0.3,1.01,70.29,36.29
2024-03-05 00:00:00,P0025,ModernSpace Decor Premium,4,377.26,336.49,0.0,91,4.4,355,73,4.11,3.0,1035.52,473.53
25-08-2024,P0021,StyleHub Dresses Standard,4,114.5,106.99,6.41,143,4.8,48,182,1.65,3.0,358.48,99.54
2025-01-01 00:00:00,P0008,ElectroMax Smartwatches Plus,3,1535.97,1376.03,17.94,470,4.1,43,491,0.2,0.98,4155.0,452.91
18-10-2024,P0019,UrbanWear Shoes Premium,3,259.63,251.91,0.0,292,4.7,107,73,1.37,1.0,512.97,265.91
2024-09-06 00:00:00,P0012,TechPro Laptops Elite,2,1719.31,1559.69,0.0,107,4.2,498,313,0.32,1.0,2758.68,679.93
18-06-2024,P0040,AcademiaBooks Children Premium,1,78.82,70.76,0.0,109,3.8,32,282,0.35,0.99,61.0,17.82
2024-06-04 00:00:00,P0013,UrbanWear Dresses Premium,3,213.55,185.89,0.0,361,4.6,286,353,0.28,0.99,486.45,154.19
18-03-2024,P0018,StyleHub T-Shirts Pro,4,223.36,192.32,21.48,490,3.9,352,155,0.65,1.01,872.8,20.64
20-01-2025,P0037,ClassicPress Non-Fiction Plus,3,47.55,46.5,0.0,468,4.0,417,250,0.8,2.0,110.34,32.32
2024-09-06 00:00:00,P0048,StoryWorld Comics Standard,5,17.12,15.94,0.0,118,4.3,296,234,0.43,1.01,67.6,17.99
27-07-2024,P0018,StyleHub T-Shirts Pro,2,288.34,256.3,0.0,490,3.9,352,115,0.87,1.0,436.4,140.28
25-06-2024,P0002,TechPro Laptops Premium,1,268.65,228.92,0.0,151,4.3,122,212,0.47,1.0,232.71,35.94
2024-02-10 00:00:00,P0030,HomeEssence Decor Pro,4,479.24,462.76,0.0,499,4.8,390,469,0.21,0.98,1355.64,561.33
19-08-2024,P0018,StyleHub T-Shirts Pro,5,301.21,276.9,0.0,490,3.9,352,157,1.27,1.99,1091.0,415.06
